,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III,5,0.00010621634,403,0.00016206685717121583,0.38474990323508346,1.5258185056199058,0.48485134929549756,0.6156842530736477,164,0.00012972047560975628,164,0.0001098816981097561,0.33070733281126,0.8470651806760097,0.004755318760809646,0.006119445054125014
ALL-CHORISMATE-PWY: superpathway of chorismate metabolism,5,2.853998e-05,403,2.683198511166253e-07,5.893712991324709,0.009401543067536324,3.9715773826028587e-13,3.5668727964118586e-11,164,5.034351219512196e-06,164,2.203189024390244e-07,0.3765009784670919,0.04376311719871865,0.005687015004207919,0.0072988427861492
P124-PWY: Bifidobacterium shunt,5,0.0,403,3.7915833002481385e-06,0.2617545672121555,inf,0.310712520695255,0.4425578929784048,164,0.0,164,3.807956097560976e-07,0.20913515609098635,inf,0.007634181214559647,0.009771751954636348
PWY0-881: superpathway of fatty acid biosynthesis I (E. coli),5,5.326648e-05,403,9.648139049627797e-05,0.37646613948035684,1.811296532008084,0.6963721270493695,0.8212742530311974,164,6.69432463414635e-05,164,0.00014613888067073174,0.8722231350409708,2.1830264986748307,0.008485434063786785,0.010832469017600151
"GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol",5,8.725020000000001e-05,403,0.00014339283351116612,0.35752636782274655,1.643467103928313,0.4490584847156033,0.577001338788529,164,0.00014487370731707284,164,0.00021163840515243905,0.5419931864110636,1.4608475828484457,0.01079472956649661,0.01374395276370921
PWY-6612: superpathway of tetrahydrofolate biosynthesis,5,3.6438219999999994e-05,403,0.0001242840056302729,0.8642608909740462,3.410814403949285,0.03412537867331005,0.0875945548833627,164,7.480722499999999e-05,164,6.873217578658535e-05,0.14722037025412535,0.9187906086154829,0.01229028209001416,0.015565528768355666
PWY-7345: superpathway of anaerobic sucrose degradation,5,9.989191999999999e-05,403,7.393084414392058e-05,0.28083969734165737,0.7401083505444743,0.4220015620086689,0.5504368200113072,164,0.00014103065243902422,164,9.611371073170726e-05,0.6561042137107858,0.6815093674282109,0.0122728572718372,0.015565528768355666
PWY-6748: nitrate reduction VII (denitrification),5,0.0,403,1.5683101885856079e-06,0.19424401647169057,inf,0.4042467965310135,0.5345412185534063,164,0.0,164,1.9818008536585366e-07,0.1663100854138562,inf,0.01367116479895131,0.017178426972504265
PWY-6660: 2-heptyl-3-hydroxy-4(1H)-quinolone biosynthesis,5,0.0,403,1.453130605459057e-06,0.19987019852465304,inf,0.41507645597215914,0.5473535683149352,164,0.0,164,1.5056076829268292e-07,0.17095438816568093,inf,0.01367116479895131,0.017178426972504265
PWY-6662: superpathway of quinolone and alkylquinolone biosynthesis,5,0.0,403,1.4637796823821335e-06,0.19851465988173703,inf,0.4206113618684515,0.5501184024437513,164,0.0,164,1.5695229268292681e-07,0.16993310176468468,inf,0.01367116479895131,0.017178426972504265
PWY-6936: seleno-amino acid biosynthesis,5,0.00029996700000000005,403,0.00045229864367245655,0.9810735944918855,1.507828006655587,0.10775038223206101,0.1937085523273007,164,0.00044305662804878084,164,0.0004628603048780486,0.19889110909865929,1.0446978457730856,0.014093207977214679,0.01766250608110456
PWY-6107: chlorosalicylate degradation,5,3.134362e-07,403,2.2853494540942932e-07,0.04818847530608485,0.7291274760523172,0.002169138544676739,0.027399644774864076,164,1.8930678048780483e-07,164,4.608968475609757e-07,0.1414289370215477,2.43465578133725,0.015408149576680307,0.01926018697085038
PWY66-400: glycolysis VI (metazoan),5,0.0001920522,403,0.00031812499702233284,1.0237590765028457,1.656450678629731,0.02754556009668246,0.07732087044682796,164,0.0002942559451219519,164,0.00030430132926829285,0.1591411711800358,1.034138253832655,0.01856555427023941,0.023146665064194587
CRNFORCAT-PWY: creatinine degradation I,5,1.0457000000000002e-06,403,4.50055312406948e-06,0.21253436344362636,4.303866428296336,0.3495084141011291,0.48346985235891055,164,6.572351219512199e-07,164,9.092386335365853e-06,0.5169984348418873,13.834297699082326,0.02110109004343863,0.026239697463343373
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing),5,0.0001678522,403,0.0003533658166253101,1.2764758349985315,2.10522004850285,0.003964210008217102,0.032251200066851,164,0.0002536067926829265,164,0.00027237582317073177,0.3640704254894743,1.0740083902692283,0.021438324490701197,0.02659016991094722
PWY66-388: fatty acid &alpha;-oxidation III,5,0.0,403,1.425555848635236e-06,0.19189836119740475,inf,0.4206113618684515,0.5501184024437513,164,0.0,164,1.4376814024390242e-07,0.1542474975169783,inf,0.024637316545211032,0.030479154488920863
PWYG-321: mycolate biosynthesis,5,0.00021523840000000003,403,0.00023159115110669973,0.07573020767232434,1.0759750634956389,0.8724299950952437,0.9317700506039664,164,0.0002486159634146345,164,0.0002051278109756098,0.24951310834983073,0.8250790020007829,0.026021091702385528,0.032108287961812476
PWY-3801: sucrose degradation II (sucrose synthase),5,0.00010071308,403,7.60663038957816e-05,0.26057510816233936,0.7552773075332578,0.4406627533150208,0.5685971010516397,164,0.00014366461585365857,164,9.991184682926827e-05,0.6163148999274388,0.6954520167376615,0.028794909360162702,0.035439888443277175
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II,5,0.00019171815999999997,403,0.00045138027270471545,1.2372062700020883,2.354394975962191,0.006402239052053139,0.034405198941103735,164,0.0003035818231707315,164,0.0003449921158536586,0.44868089098204494,1.1364057052244474,0.03249442856742689,0.03978909620501252
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II,5,0.00019171815999999997,403,0.00045138027270471545,1.2372062700020883,2.354394975962191,0.006402239052053139,0.034405198941103735,164,0.0003035818231707315,164,0.0003449921158536586,0.44868089098204494,1.1364057052244474,0.03249442856742689,0.03978909620501252
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I,5,0.0001949326,403,0.0003934359627791565,1.2598247294127045,2.0183179354256624,0.0055023396719015355,0.03388965890891028,164,0.00028779770121951253,164,0.0003172886768292683,0.444252946976687,1.1024711993347787,0.043430232287881905,0.05304455851955042
PWY-6876: isopropanol biosynthesis,5,0.0,403,1.0252253101736973e-08,0.09186055172050275,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,2.5193036585365853e-08,0.2035180575229478,inf,0.04484260714304596,0.054630587382391016
COA-PWY-1: coenzyme A biosynthesis II (mammalian),5,0.00014629006000000001,403,0.00031690205806451634,1.1861888266282956,2.16625830944711,0.004110749886456519,0.03234688435244474,164,0.00022225871341463428,164,0.00022761292073170727,0.13767735031329384,1.024089977102875,0.045074513407453345,0.05477409224196862
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,5,2.407058e-05,403,2.3695798233250616e-05,0.009319424409488474,0.9844298821736167,0.5559637024091826,0.6913538268300716,164,1.9352806097560965e-05,164,3.335169670731707e-05,0.5032297527760057,1.7233519800273502,0.04825558976740589,0.05849162396049199
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I,5,0.00015355262,403,0.00034428907022332505,1.1381861137979854,2.24215692459904,0.007182169064324166,0.034822637887632325,164,0.00023884112195121939,164,0.0002512808457317073,0.21013276793639146,1.0520836767088566,0.05779828417727922,0.0698820564360051
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis,5,0.0002153088,403,0.0003151367267741935,0.7466701932963035,1.4636500076828884,0.10858499994220668,0.19448059691141495,164,0.0003526654146341463,164,0.0003490994268292683,0.05409641307189173,0.9898884674909861,0.06321888786972191,0.07624388486800632
PWY-7221: guanosine ribonucleotides de novo biosynthesis,5,0.0001678394,403,0.000370885076674938,0.6782228185235665,2.20976169287389,0.0037537122340715774,0.031610208286918545,164,0.00025802229878048836,164,0.0002584479268292682,0.008933559417128003,1.0016495785472477,0.07128111774197692,0.08575172059185192
PWY-6182: superpathway of salicylate degradation,5,3.570682e-05,403,4.018690119851117e-05,0.07831901140090695,1.125468501493865,0.926918371432174,0.9368018205974611,164,5.1487982317073234e-05,164,7.217204457317073e-05,0.4134798188404062,1.4017260208162932,0.07269483898255145,0.08723380677906174
PWY-5004: superpathway of L-citrulline metabolism,5,0.0,403,1.6101290322580644e-07,0.12196261585304258,inf,0.7566913813341898,0.8627360167230668,164,0.0,164,1.5277701219512194e-07,0.1820508767801656,inf,0.08295018726410626,0.09929199473010225
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation,5,0.0001848262,403,0.0004223772357320102,1.3260836115921708,2.2852671089488945,0.0026392068877860294,0.028151540136384313,164,0.0002895012865853656,164,0.00032314917682926814,0.3680839251659203,1.1162270836194739,0.09623853518924476,0.11491168380805344
"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)",5,4.222762e-05,403,5.801618506699752e-05,0.20965055198241428,1.3738918998275897,0.7389633571749337,0.8534396705337659,164,7.008152560975615e-05,164,9.680129784146344e-05,0.4245133607254534,1.3812669886853546,0.11267087945559723,0.13419856610095948
PWY-5918: superpathay of heme biosynthesis from glutamate,5,0.00011121844000000001,403,0.00019536928637717111,0.9378077770127996,1.7566267462227585,0.03370661607347487,0.08720627268731533,164,0.00018165074146341437,164,0.00020096783902439025,0.37674248801204324,1.1063419692391758,0.12301422618812514,0.14615551626311898
PWY3DJ-35471: L-ascorbate biosynthesis IV,5,7.054236e-05,403,6.772610621588092e-05,0.03120673430784218,0.9600771255155189,0.8847027544502603,0.9317700506039664,164,9.1965992682927e-05,164,0.00010951860478658539,0.22780499186496292,1.19085981232405,0.12921887349971048,0.15314829451817538
PYRIDNUCSAL-PWY: NAD salvage pathway I,5,6.10207e-05,403,8.561536617866004e-05,0.37811303253839673,1.4030544746071423,0.3910205998660694,0.5253015283039054,164,8.23800500000002e-05,164,7.58488045121951e-05,0.1789185803984717,0.9207181169736474,0.13379431869268982,0.15818047530170226
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic),5,1.63508e-05,403,9.481767940446651e-07,3.0638845080526527,0.05798962705461905,0.02353430501705879,0.06930347489686024,164,1.2713707317073172e-06,164,9.742331097560972e-07,0.0700978572231348,0.7662856202830819,0.1485603668066792,0.17520632940345457
"PWY-6307: L-tryptophan degradation X (mammalian, via tryptamine)",5,0.0,403,1.474372853598015e-07,0.0521409861466833,inf,0.7566913813341898,0.8627360167230668,164,0.0,164,1.8158475609756099e-09,0.15357552250796958,inf,0.1579334424890958,0.18355460628272635
PWY-6313: serotonin degradation,5,0.0,403,3.245156327543424e-09,0.11841902845170603,inf,0.790723618100718,0.8826682248566154,164,0.0,164,2.4120243902439025e-09,0.15344990917592022,inf,0.1579334424890958,0.18355460628272635
PWY-7431: aromatic biogenic amine degradation (bacteria),5,0.0,403,3.2396600496277914e-09,0.11833433498470809,inf,0.790723618100718,0.8826682248566154,164,0.0,164,2.4035243902439024e-09,0.15331376229850638,inf,0.1579334424890958,0.18355460628272635
"PWY-5508: adenosylcobalamin biosynthesis from cobyrinate a,c-diamide II",5,0.0,403,4.7023590570719604e-07,0.13568707634116448,inf,0.7005337018470984,0.8230086971547833,164,0.0,164,4.0720731707317074e-08,0.15290463044419617,inf,0.1579334424890958,0.18355460628272635
PWY-6263: superpathway of menaquinol-8 biosynthesis II,5,0.0,403,2.2415426799007446e-08,0.07249364313419134,inf,0.856753899280569,0.9200041871469197,164,0.0,164,2.0265713414634144e-08,0.14520915161628264,inf,0.1579334424890958,0.18355460628272635
UDPNACETYLGALSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis II,5,0.0,403,1.8512306203473944e-07,0.11525339026016079,inf,0.713466337514543,0.8352776634316602,164,0.0,164,1.4474310975609757e-07,0.11636345065163373,inf,0.1579334424890958,0.18355460628272635
PWY-6151: S-adenosyl-L-methionine cycle I,5,0.00016100919999999998,403,0.0003154700024813898,1.198582725995907,1.9593290475413196,0.005311813845266724,0.03388965890891028,164,0.0002574342743902433,164,0.00026006900548780496,0.04891492501511,1.0102345777531072,0.18710808356314346,0.2169369084790069
METSYN-PWY: L-homoserine and L-methionine biosynthesis,5,0.00022200079999999998,403,0.0003336748008436727,0.7587405311330824,1.50303422710041,0.09352529202044266,0.17467758820938706,164,0.0003646237317073167,164,0.0003770552743902438,0.16927470221174548,1.0340941677732207,0.1883134378594531,0.21780831366876502
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic),5,1.580754e-05,403,1.0436344342431762e-06,2.952228446747357,0.06602130592382978,0.019459144121797407,0.06354006243852214,164,1.535378048780488e-06,164,1.1197193292682926e-06,0.08441690627828935,0.7292792352721581,0.19607759540076164,0.22516087510135308
PWY-5871: ubiquinol-9 biosynthesis (eukaryotic),5,1.458404e-05,403,9.068278486352357e-07,2.8748832504170063,0.062179468009909165,0.019459144121797407,0.06354006243852214,164,1.2713707317073172e-06,164,9.258791463414633e-07,0.084168149241249,0.7282526829118561,0.19607759540076164,0.22516087510135308
PWY-5873: ubiquinol-7 biosynthesis (eukaryotic),5,1.458404e-05,403,9.068278486352357e-07,2.8748832504170063,0.062179468009909165,0.019459144121797407,0.06354006243852214,164,1.2713707317073172e-06,164,9.258791463414633e-07,0.084168149241249,0.7282526829118561,0.19607759540076164,0.22516087510135308
PWY-6185: 4-methylcatechol degradation (ortho cleavage),5,4.762074e-05,403,4.376642642431763e-05,0.06598151409875572,0.9190622914368326,0.8353905732784713,0.9072114822933626,164,6.183104268292673e-05,164,7.765940708536589e-05,0.3060464956687659,1.2559938133925372,0.23613759121262934,0.2705156176182866
PWY-3502: superpathway of NAD biosynthesis in eukaryotes,5,0.0,403,1.0622977667493797e-07,0.07024551003745214,inf,0.887122735679193,0.9317700506039664,164,0.0,164,1.4812560975609755e-07,0.11043152607484653,inf,0.3202703668332276,0.3509812239268248
PWY-5651: L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde,5,0.0,403,1.846525310173697e-07,0.08711724342834333,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,1.353512195121951e-07,0.11043152607484648,inf,0.3202703668332276,0.3509812239268248
PWY-5156: superpathway of fatty acid biosynthesis II (plant),5,0.0,403,1.4813055086848636e-06,0.1050678125800458,inf,0.7414257137762091,0.8534396705337659,164,0.0,164,1.5269634146341464e-07,0.11043152607484699,inf,0.3202703668332276,0.3509812239268248
PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis,5,0.0,403,2.5669079553349872e-06,0.18916101470690486,inf,0.6232742376109326,0.7612509772347269,164,0.0,164,2.3001524390243905e-08,0.11043152607484648,inf,0.3202703668332276,0.3509812239268248
PWY-5079: L-phenylalanine degradation III,5,0.0,403,3.5446049627791566e-09,0.051327317004168156,inf,0.887122735679193,0.9317700506039664,164,0.0,164,8.493048780487805e-09,0.11043152607484694,inf,0.3202703668332276,0.3509812239268248
LEU-DEG2-PWY: L-leucine degradation I,5,0.0,403,4.3317074441687346e-07,0.0963197742961192,inf,0.790723618100718,0.8826682248566154,164,0.0,164,1.6818353658536586e-08,0.11043152607484648,inf,0.3202703668332276,0.3509812239268248
PWY-722: nicotinate degradation I,5,0.0,403,6.470122084367246e-08,0.09856503731907983,inf,0.7414257137762091,0.8534396705337659,164,0.0,164,1.4947804878048782e-08,0.11043152607484628,inf,0.3202703668332276,0.3509812239268248
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,5,0.00011243163999999999,403,0.00012782486970223326,0.14373726923250968,1.1369119022210588,0.776982178135351,0.877532812952867,164,0.00013672548780487834,164,0.00013611418396341463,0.009528556336790539,0.9955289693876529,0.3201051731109915,0.3509812239268248
PWY-7399: methylphosphonate degradation II,5,0.0,403,9.486282878411909e-08,0.1697321923592513,inf,0.6540114554325474,0.7907443289864553,164,0.0,164,2.972201219512195e-09,0.11043152607484669,inf,0.3202703668332276,0.3509812239268248
"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis",5,0.0,403,2.1113052109181144e-09,0.050060763295495365,inf,0.928995138759149,0.9368018205974611,164,0.0,164,5.188146341463415e-09,0.11043152607484623,inf,0.3202703668332276,0.3509812239268248
NADSYN-PWY: NAD biosynthesis II (from tryptophan),5,0.0,403,2.3998831265508685e-07,0.08548904226815388,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,1.843951219512195e-07,0.11043152607484655,inf,0.3202703668332276,0.3509812239268248
"PWY-7384: anaerobic energy metabolism (invertebrates, mitochondrial)",5,0.0,403,1.3765672928039702e-06,0.1653355195127616,inf,0.5529739637463683,0.6894220846707968,164,0.0,164,9.806036585365854e-10,0.11043152607484652,inf,0.3202703668332276,0.3509812239268248
VALDEG-PWY: L-valine degradation I,5,4.524348e-06,403,7.524325955334986e-07,1.1523625945195517,0.16630740949491477,0.01405096013971844,0.05269110052394415,164,3.79129756097561e-07,164,9.123954024390244e-07,0.19884023083957542,2.4065518144248186,0.3119775839828015,0.3509812239268248
PWY-6565: superpathway of polyamine biosynthesis III,5,0.0,403,1.612258560794045e-07,0.11456832063684178,inf,0.790723618100718,0.8826682248566154,164,0.0,164,2.674176829268293e-08,0.11043152607484671,inf,0.3202703668332276,0.3509812239268248
PWY-6572: chondroitin sulfate degradation I (bacterial),5,0.0,403,7.694766749379652e-08,0.07742102976299049,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,7.292317073170731e-09,0.11043152607484673,inf,0.3202703668332276,0.3509812239268248
PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis,5,0.0,403,5.305527841191067e-06,0.18506524334679728,inf,0.63319325514742,0.7694500315715483,164,0.0,164,6.227560975609756e-09,0.11043152607484681,inf,0.3202703668332276,0.3509812239268248
"PWY-6538: caffeine degradation III (bacteria, via demethylation)",5,0.0,403,8.028196277915633e-08,0.1401604453487506,inf,0.6881823742738725,0.813614629683396,164,0.0,164,9.29670731707317e-09,0.11043152607484641,inf,0.3202703668332276,0.3509812239268248
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens),5,0.0,403,1.924859801488834e-08,0.09176594919967254,inf,0.8101109651462733,0.8984586189522739,164,0.0,164,1.8902926829268293e-09,0.11043152607484662,inf,0.3202703668332276,0.3509812239268248
PWY-5751: phenylethanol biosynthesis,5,0.0,403,4.156699751861042e-09,0.05006076329549533,inf,0.928995138759149,0.9368018205974611,164,0.0,164,1.0214329268292682e-08,0.11043152607484644,inf,0.3202703668332276,0.3509812239268248
PWY-5505: L-glutamate and L-glutamine biosynthesis,5,1.455232e-07,403,6.559424136476424e-06,0.350836438986975,45.07476564888914,0.47422207950277273,0.6057124579580737,164,1.0204370731707317e-07,164,1.389254012195122e-06,0.27662379189660913,13.614303603047187,0.3272058811007733,0.3577649725019845
PWY-6163: chorismate biosynthesis from 3-dehydroquinate,5,0.00018148079999999998,403,0.0003360277156327548,1.2857217686982323,1.8515882431240926,0.005971254359326768,0.034405198941103735,164,0.0002704912865853655,164,0.00028674885975609734,0.2818836868020236,1.0601038701688494,0.35640937774786197,0.3888102302703949
PWY-5177: glutaryl-CoA degradation,5,1.069534e-05,403,6.664045933250619e-05,0.7760651209758769,6.230793909544362,0.028273315517488493,0.07890227586275858,164,2.975811951219515e-05,164,4.1884920737804895e-05,0.2962566379544598,1.4075123503902884,0.4003786499318891,0.4357862856401514
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II,5,0.0001841816,403,0.00036907122481389575,1.2121757543536855,2.0038441669194738,0.009517324294336563,0.04153014237528682,164,0.0002745774268292681,164,0.0002884032682926829,0.22636335079738784,1.0503531613034298,0.41822852512574504,0.4541848236659675
LIPASYN-PWY: phospholipases,5,5.26226e-06,403,2.0571400272952852e-06,0.4662033012604283,0.3909232967005213,0.1752526160474387,0.2951623007114757,164,7.393536585365854e-07,164,4.832705304878049e-07,0.10234662444936093,0.6536391954079865,0.4330217093175105,0.4691883080641197
PWY-7328: superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis,5,5.6346200000000006e-05,403,7.965489133995036e-05,0.2280496299859032,1.4136692685567145,0.7558309337400185,0.8627360167230668,164,7.504197560975593e-05,164,0.00011319155591463419,0.45734947020424116,1.5083765451921094,0.4713071611050732,0.5095212552487277
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate,5,5.041837999999999e-05,403,4.7471148955335e-05,0.04324261770510692,0.9415445112543285,0.8123563346360143,0.8984586189522739,164,6.517551463414641e-05,164,8.441749975609758e-05,0.3113357684216148,1.2952333438402956,0.5576351609218648,0.6001454646692715
PWY-5417: catechol degradation III (ortho-cleavage pathway),5,5.041837999999999e-05,403,4.7471148955335e-05,0.04324261770510692,0.9415445112543285,0.8123563346360143,0.8984586189522739,164,6.517551463414641e-05,164,8.441749975609758e-05,0.3113357684216148,1.2952333438402956,0.5576351609218648,0.6001454646692715
PWY-6606: guanosine nucleotides degradation II,5,9.18648e-05,403,0.00018285613511166238,0.6204974035207543,1.9904918435751493,0.20379111026367347,0.3228374023978986,164,0.00010786549999999987,164,0.00016278396146341464,0.5472326876617912,1.509138338610722,0.5791234369081427,0.621877516142972
PWY-7003: glycerol degradation to butanol,5,7.68769e-05,403,7.274458081885856e-05,0.05447637663513568,0.9462475830692779,0.6805898053151531,0.8075691861041265,164,9.399782682926821e-05,164,0.00010425085189024392,0.18490238842789672,1.1090772564306053,0.5852545683170821,0.6270584660540165
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP,5,8.197186e-05,403,0.00011867688997518618,0.27854414551892365,1.4477759803813917,0.5476570105668281,0.6863586555406723,164,0.00010233689512195122,164,0.00010658150182926838,0.06850333777484084,1.0414767978084445,0.6913843363725533,0.7391191123804578
P108-PWY: pyruvate fermentation to propanoate I,5,2.4576779999999997e-05,403,5.3857789982630286e-05,0.49993285934615206,2.1914095330075907,0.27751154053898197,0.4124010509557626,164,4.0716700609756063e-05,164,5.548978312195123e-05,0.43223443833544367,1.3628261202641603,0.6992842880879111,0.7459032406271052
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,5,4.215918e-05,403,3.785725743672455e-05,0.07975200705527977,0.8979600038882292,0.7702755975479078,0.8740716000543635,164,5.605480365853668e-05,164,6.676812096341464e-05,0.21858989276342253,1.191122198378201,0.7273192119649948,0.7740869661711697
METHGLYUT-PWY: superpathway of methylglyoxal degradation,5,2.26591e-05,403,5.029021200000001e-05,0.46823285825828864,2.2194267203904836,0.3682513449092183,0.5021609248762068,164,4.1610435365853614e-05,164,5.6262997073170716e-05,0.3241799573079285,1.3521367074986506,0.7343054691145969,0.7797934185287755
P221-PWY: octane oxidation,5,5.549083239999999e-05,403,7.293593106526054e-05,0.24178912213607526,1.3143780316631284,0.5515356055188937,0.6894195068986171,164,8.47482682926831e-05,164,9.414617017865852e-05,0.1586309898335521,1.110891963638941,0.7570082174437149,0.8021279125231416
HOMOSER-METSYN-PWY: L-methionine biosynthesis I,5,0.00019870488000000002,403,0.0002876063226054591,0.5932912077045762,1.4474044251226192,0.2546882046568135,0.386868158972375,164,0.0003255476829268286,164,0.00034591706097560987,0.2506050548341415,1.0625695685057588,0.8234874239043192,0.8706474966389278
PWY-6353: purine nucleotides degradation II (aerobic),5,0.0001345516,403,0.0002086099071464022,0.41876022397390716,1.5504082236584493,0.33493983258896376,0.46872046543061985,164,0.0001793790792682931,164,0.00018375017329268296,0.036775930081269365,1.0243679142641384,0.9158712781387983,0.9661938758387323
PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (archaea),5,0.0,403,4.510560794044664e-08,0.07072602784660796,inf,0.856753899280569,0.9200041871469197,164,0.0,164,0.0,,inf,1.0,1.0
PWY-5101: L-isoleucine biosynthesis II,5,0.0,403,1.3845238213399503e-08,0.09647971595385381,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,0.0,,inf,1.0,1.0
P163-PWY: L-lysine fermentation to acetate and butanoate,5,0.0,403,1.3780545905707197e-07,0.0666231171671662,inf,0.887122735679193,0.9317700506039664,164,0.0,164,0.0,,inf,1.0,1.0
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates),5,0.0,403,8.388924069478909e-07,0.1201133249514892,inf,0.6649709433343802,0.7989283059231195,164,0.0,164,0.0,,inf,1.0,1.0
PWY-6763: salicortin biosynthesis,5,0.0,403,4.862506203473945e-09,0.05006076329549548,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY66-201: nicotine degradation IV,5,0.0,403,1.0515062034739454e-06,0.050060763295495,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
"PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis",5,0.0,403,1.2363052109181142e-07,0.08590121875751425,inf,0.856753899280569,0.9200041871469197,164,0.0,164,0.0,,inf,1.0,1.0
PWY-7626: bacilysin biosynthesis,5,0.0,403,1.0466749379652606e-06,0.05006076329549507,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-7312: dTDP-D-&beta;-fucofuranose biosynthesis,5,0.0,403,1.8300397022332506e-08,0.050060763295495095,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
GLUDEG-II-PWY: L-glutamate degradation VII (to butanoate),5,0.0,403,5.939131513647643e-09,0.05006076329549482,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-4722: creatinine degradation II,5,0.0,403,5.250828784119107e-09,0.06150972072697455,inf,0.887122735679193,0.9317700506039664,164,0.0,164,0.0,,inf,1.0,1.0
PWY-5183: superpathway of aerobic toluene degradation,5,0.0,403,1.5077069478908191e-07,0.09785267566808957,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,0.0,,inf,1.0,1.0
PWY-6883: pyruvate fermentation to butanol II,5,0.0,403,6.044044665012407e-09,0.05006076329549543,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-6863: pyruvate fermentation to hexanol,5,0.0,403,6.774913151364764e-09,0.050060763295495365,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-5724: superpathway of atrazine degradation,5,0.0,403,3.0103074441687345e-07,0.15015788193049212,inf,0.6649709433343802,0.7989283059231195,164,0.0,164,0.0,,inf,1.0,1.0
PWY-6957: mandelate degradation to acetyl-CoA,5,0.0,403,1.3247146401985112e-08,0.05006076329549508,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-5994: palmitate biosynthesis I (animals and fungi),5,0.0,403,1.3711645161290324e-07,0.09241690850032601,inf,0.8317829664790644,0.9053420043309545,164,0.0,164,0.0,,inf,1.0,1.0
"PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II",5,0.0,403,6.291786600496278e-09,0.05006076329549482,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
"PWY-6351: D-myo-inositol (1,4,5)-trisphosphate biosynthesis",5,0.0,403,1.665818858560794e-08,0.050060763295495546,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-6981: chitin biosynthesis,5,0.0,403,5.3632009925558314e-08,0.05006076329549518,inf,0.928995138759149,0.9368018205974611,164,0.0,164,0.0,,inf,1.0,1.0
PWY-7411: superpathway of phosphatidate biosynthesis (yeast),5,0.0,403,4.716009925558313e-08,0.055861108099566514,inf,0.887122735679193,0.9317700506039664,164,0.0,164,0.0,,inf,1.0,1.0
