,N Control(raw),Mean Control(raw),N Case(raw),Mean Case(raw),cohen's d(raw),Fold change(raw),p-value(raw),fdr(raw),N Control(PSM),Mean Control(PSM),N Case(PSM),Mean Case(PSM),cohen's d(PSM),Fold change(PSM),p-value(PSM),fdr(PSM)
"PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type",40,3.2202080999999996e-05,38,1.5950087105263155e-05,0.7494290995345282,0.4953123093275605,0.0005501448977758627,0.006319957240303204,94,1.966664702127659e-05,94,1.8952267978723404e-05,0.04382791423919514,0.9636756056189788,0.37986555447918,0.47711113642585007
PWY-7254: TCA cycle VII (acetate-producers),40,1.5921945799999997e-05,38,7.169755263157895e-06,0.4327318757124471,0.45030647341846225,0.0032595748225504773,0.0145542352929163,94,8.217236340425535e-06,94,8.409621595744676e-06,0.011993780831720747,1.0234124037996428,0.3811273228624601,0.47742279007504973
PWY-5676: acetyl-CoA fermentation to butanoate II,40,2.5119601500000003e-05,38,1.1871876052631578e-05,0.46487362881289945,0.47261402823733395,0.008788696774679089,0.027413749542210934,94,1.0819706808510638e-05,94,1.4051628404255313e-05,0.23398589258983357,1.2987069476968163,0.38691261484317985,0.48338419520195675
PWY0-1319: CDP-diacylglycerol biosynthesis II,40,3.2842601500000004e-05,38,2.192565447368421e-05,0.45586106953069827,0.6675979816545351,0.02544769772366869,0.06021376023496237,94,2.5454093404255312e-05,94,2.499552414893617e-05,0.02273548280176756,0.9819844593151967,0.39161895754818876,0.48796965345290183
PWY-5431: aromatic compounds degradation via &beta;-ketoadipate,40,7.63291725e-07,38,8.485818421052631e-07,0.028686476271960748,1.1117398686658932,0.3949415827985948,0.4895196986793109,94,5.778625744680851e-07,94,1.029131170212766e-06,0.1458858869166395,1.7809271887179539,0.4043479419033833,0.4998632037703242
GLYOXYLATE-BYPASS: glyoxylate cycle,40,5.171189424999999e-05,38,2.341463421052631e-05,0.646900924240627,0.4527901085450242,0.0006889107792665486,0.007112378779169004,94,2.3710643404255308e-05,94,2.7463954042553198e-05,0.16056447115794137,1.158296448320938,0.40359210245564414,0.4998632037703242
PWY-5417: catechol degradation III (ortho-cleavage pathway),40,7.63291725e-07,38,8.485818421052631e-07,0.028686476271960748,1.1117398686658932,0.3949415827985948,0.4895196986793109,94,5.778625744680851e-07,94,1.029131170212766e-06,0.1458858869166395,1.7809271887179539,0.4043479419033833,0.4998632037703242
PWY-1861: formaldehyde assimilation II (RuMP Cycle),40,4.8204141999999996e-05,38,2.906240342105263e-05,0.4268474938245568,0.6029026182242313,0.036221296922852225,0.0748499253951924,94,3.569610159574469e-05,94,3.3296859255319126e-05,0.11249783466935413,0.9327869926078546,0.4088899529943808,0.5041548896867889
PWY-7255: ergothioneine biosynthesis I (bacteria),40,6.8496725e-07,38,1.3254942105263158e-06,0.17079838114308502,1.9351205631018356,0.9017849193449953,0.9653197659352108,94,5.342838297872341e-07,94,1.6075142553191489e-06,0.2733183970109577,3.008727132841178,0.41160222572151706,0.5061740164878186
"PWY-5509: adenosylcobalamin biosynthesis from cobyrinate a,c-diamide I",40,1.0140387500000001e-06,38,5.571765789473684e-07,0.14046562861401243,0.549462807952229,0.680309460312881,0.7647392740032624,94,1.164955319148936e-06,94,6.757247872340425e-07,0.14616690855408893,0.5800435228088375,0.4129534426529303,0.5065132070039848
PWY0-862: (5Z)-dodec-5-enoate biosynthesis,40,5.9434930999999994e-05,38,3.6284590263157884e-05,0.6872607261352646,0.6104926791815051,0.000988068651552689,0.008023798877264078,94,4.0946825319148924e-05,94,4.143019478723406e-05,0.019302669309903694,1.0118048093916352,0.42349881958947433,0.5180985559133569
"ARGORNPROST-PWY: arginine, ornithine and proline interconversion",40,1.3292585000000001e-05,38,8.105548684210528e-06,0.32379651264338355,0.6097797143452931,0.18551603643023717,0.2791631091330406,94,8.115263829787235e-06,94,9.398370106382979e-06,0.1655821090476476,1.158110235663082,0.4258170263102071,0.5195850243318848
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff,40,2.4330660250000004e-05,38,1.3168815263157895e-05,0.612459026337973,0.5412436459942714,0.02083544224411312,0.05219943243073021,94,1.5196834893617018e-05,94,1.5516434042553176e-05,0.021599960928537474,1.021030639022761,0.42928902652635903,0.5214635558359891
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic),40,2.3935023499999998e-05,38,1.503978263157895e-05,0.5164364878172543,0.6283587994630109,0.02276162437608806,0.05497807733916654,94,1.8818189999999995e-05,94,1.751030329787234e-05,0.0921494595732252,0.9304988045009824,0.4295708273128743,0.5214635558359891
COMPLETE-ARO-PWY: superpathway of aromatic amino acid biosynthesis,40,0.00010623294799999999,38,5.758477894736843e-05,0.9182602402016208,0.5420613852057314,0.00016737121807195135,0.0028154229897103243,94,6.740740574468084e-05,94,6.473679787234042e-05,0.08535724466313094,0.9603810910264684,0.43445152624495365,0.5260325677670261
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY: protocatechuate degradation II (ortho-cleavage pathway),40,3.0214004999999997e-06,38,1.426723947368421e-06,0.33658482093094144,0.4722061664345462,0.16506110596813162,0.2557361214177302,94,1.2398571276595746e-06,94,1.6363282978723405e-06,0.10636252875124926,1.31977165865971,0.4378785948138717,0.5272719054776734
PPGPPMET-PWY: ppGpp biosynthesis,40,5.20986375e-06,38,3.275717631578947e-06,0.2984577102445002,0.6287530324720962,0.255539051479597,0.36583250227018294,94,3.1667079787234043e-06,94,3.792164574468086e-06,0.11368476701579136,1.197510032483899,0.43883351793470915,0.5272719054776734
PWY-5667: CDP-diacylglycerol biosynthesis I,40,3.017940625e-05,38,1.9356249999999996e-05,0.4445768838644107,0.6413727904272469,0.02962669710661355,0.06533355794159604,94,2.1878090106382967e-05,94,2.210023510638297e-05,0.01093110047045823,1.0101537656586939,0.43676536437836777,0.5272719054776734
PYRIDNUCSAL-PWY: NAD salvage pathway I,40,1.3273948750000002e-05,38,5.838798157894737e-06,0.5962956109120265,0.43986896950274396,0.03485344085060298,0.07263703823289383,94,8.755252021276598e-06,94,6.636049787234045e-06,0.20309280138636895,0.7579507444340188,0.4405194722930097,0.5279508179389505
P221-PWY: octane oxidation,40,1.17465015e-05,38,5.643569947368421e-06,0.4482049755811248,0.4804468758096546,0.2818495707156199,0.39745852636843404,94,5.779505106382979e-06,94,6.401407808510638e-06,0.0654692080983157,1.1076048365180644,0.44316989973003496,0.5297792456163616
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronide and D-glucuronate degradation,40,1.39618525e-06,38,2.506057894736842e-07,0.45951358131739545,0.179493222316798,0.19994883881468029,0.29418428718020023,94,7.320351063829787e-07,94,3.039261702127659e-07,0.24100255956120714,0.41517977425219404,0.44743749850062586,0.5335267387184678
CATECHOL-ORTHO-CLEAVAGE-PWY: catechol degradation to &beta;-ketoadipate,40,6.4843145e-07,38,8.241160526315789e-07,0.0664716919145136,1.270937818687818,0.4326781685023037,0.5265928097276099,94,5.414596170212767e-07,94,9.994598936170212e-07,0.16158184854984886,1.8458622992335683,0.4566900004076081,0.5431843186666248
GLYCOCAT-PWY: glycogen degradation I (bacterial),40,1.567433625e-05,38,7.0408255263157875e-06,0.5576301216002266,0.44919449308839393,0.004332544315350057,0.017441268141280997,94,7.936371702127658e-06,94,8.2388985106383e-06,0.02407764483475356,1.0381190322058047,0.4853602757263794,0.5758304530658053
"PWY-7338: 10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)",40,3.752835e-07,38,2.585136842105263e-07,0.07015657828277491,0.6888490546760684,0.62056625681038,0.7111598709432821,94,2.8304787234042555e-07,94,3.135165957446808e-07,0.020414803412070144,1.1076451243117282,0.5097413060255336,0.6002203878450658
PWY-7337: 10-cis-heptadecenoyl-CoA degradation (yeast),40,3.752835e-07,38,2.585136842105263e-07,0.07015657828277491,0.6888490546760684,0.62056625681038,0.7111598709432821,94,2.8304787234042555e-07,94,3.135165957446808e-07,0.020414803412070144,1.1076451243117282,0.5097413060255336,0.6002203878450658
AST-PWY: L-arginine degradation II (AST pathway),40,3.5825382500000005e-06,38,1.4971423684210524e-06,0.30560487029343547,0.4178998977669121,0.10025670751182694,0.1680459403490053,94,1.1809418085106385e-06,94,1.6805888297872344e-06,0.1137913601538396,1.4230919912190532,0.5077712911619667,0.6002203878450658
PWY-5103: L-isoleucine biosynthesis III,40,0.0001535482245,38,7.961009131578946e-05,0.957401334116792,0.5184696311209346,0.00021242253786453387,0.003354000294317009,94,9.10057229787234e-05,94,9.127803053191485e-05,0.006027030136295553,1.002992202515166,0.5277499465330926,0.619875872361812
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation,40,1.092759525e-06,38,7.252696842105263e-07,0.1507341935299813,0.6637047471267994,0.18662172571629498,0.2799325885744425,94,4.643922234042552e-07,94,8.795823829787235e-07,0.17736270449658645,1.8940506292954085,0.5412109219078189,0.6322555129310325
PWY-5178: toluene degradation IV (aerobic) (via catechol),40,1.93685825e-07,38,4.6559631578947374e-07,0.18328732957575736,2.4038739840123755,0.9138560541327767,0.9760231326452105,94,1.9479570212765956e-07,94,5.646593617021276e-07,0.23021864516483384,2.898725975648464,0.542316830624495,0.6322555129310325
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose),40,2.425632965e-05,38,1.4248870789473685e-05,0.5446927223562699,0.587428971945625,0.019024569108293417,0.049233912362671425,94,1.6392235978723414e-05,94,1.6132302765957444e-05,0.016760515651182143,0.9841429068552116,0.5409000864863491,0.6322555129310325
P621-PWY: nylon-6 oligomer degradation,40,5.7139675e-07,38,4.1313947368421056e-07,0.11057523614224565,0.7230343429223399,0.14836042059064167,0.23673237822738866,94,3.8150489361702135e-07,94,5.010414893617021e-07,0.0828307200056146,1.3133291282619277,0.5481783203740513,0.6375110836942671
ARGININE-SYN4-PWY: L-ornithine de novo  biosynthesis,40,2.75403185e-05,38,2.0993724210526316e-05,0.4179539195301998,0.7622905381623062,0.06019187073002666,0.10946089233143844,94,2.3854102127659562e-05,94,2.3302369255319147e-05,0.040420258508668504,0.9768705244327488,0.5543669382268526,0.6431202657754865
PWY-7616: methanol oxidation to carbon dioxide,40,1.4473895e-06,38,7.498432631578947e-07,0.21272771865600823,0.5180659823481479,0.9682491758032539,0.9984344630413683,94,1.1560246808510637e-06,94,9.093843829787233e-07,0.08730153766707716,0.7866478960546377,0.5678748037166369,0.657172070148737
PWY-5030: L-histidine degradation III,40,4.31965e-06,38,2.56550947368421e-06,0.28286729551665596,0.5939160519218478,0.5007747832490308,0.5986419363205419,94,3.028915319148936e-06,94,3.0297654255319164e-06,0.00015973996024367223,1.0002806636348023,0.5727698383925115,0.6612122399090022
P124-PWY: Bifidobacterium shunt,40,1.57817075e-06,38,3.2030315789473683e-07,0.3786096938627167,0.20295849349301198,0.23026315516981632,0.33268081621160583,94,7.748893617021277e-07,94,3.884527659574468e-07,0.13701916059299,0.5013009406970933,0.5742539441485723,0.6613046642884537
PWY-621: sucrose degradation III (sucrose invertase),40,1.0544062e-05,38,8.575946578947366e-06,0.17564129095437428,0.8133437169610124,0.1931558275033568,0.2878999833989907,94,8.528450531914888e-06,94,9.696666489361705e-06,0.13309163141397456,1.1369786871689245,0.5931804768848319,0.6814341575920874
FASYN-ELONG-PWY: fatty acid elongation -- saturated,40,7.464252149999998e-05,38,4.595847657894737e-05,0.7179295895411596,0.6157144166002937,0.002258254977964449,0.011441084193863539,94,4.98419565957447e-05,94,5.242766712765963e-05,0.0910994219142368,1.0518781907557715,0.6057504328024229,0.694181152919565
PWY-5913: TCA cycle VI (obligate autotrophs),40,4.2392929999999994e-05,38,2.2671499210526314e-05,0.8010115381112394,0.5347943444939125,0.0014508370603077436,0.009775651670357707,94,2.504579159574468e-05,94,2.6554027872340422e-05,0.08255942733599443,1.0602191498252342,0.6284022909437921,0.7183919394041894
GALACT-GLUCUROCAT-PWY: superpathway of hexuronide and hexuronate degradation,40,2.2508275e-07,38,1.4559105263157895e-07,0.09305691953343072,0.6468334540589137,0.3600073156905612,0.4497704129714969,94,5.91581914893617e-08,94,1.7656787234042554e-07,0.15671806849149922,2.984673261557994,0.6340195177069452,0.723058578305015
P122-PWY: heterolactic fermentation,40,1.3198097750000003e-06,38,1.2506607894736842e-06,0.02604165076843201,0.9476068545360516,0.978391748824654,1.0,94,9.087848723404254e-07,94,1.4566124468085105e-06,0.23007670820924192,1.6028132632283432,0.6379190079128911,0.725748436538579
GALACTUROCAT-PWY: D-galacturonate degradation I,40,5.94608e-07,38,5.980047368421053e-07,0.0013798786949712023,1.00571256498753,0.19091610036894946,0.285465026265953,94,2.1662148936170212e-07,94,7.252397872340428e-07,0.19999155737065427,3.3479586414581384,0.6456866914060585,0.7310539222409941
PWY-6185: 4-methylcatechol degradation (ortho cleavage),40,1.5598088499999998e-06,38,1.592861052631579e-06,0.008108021806809227,1.0211899058218443,0.4275057405796393,0.5230005293844419,94,1.0496243829787235e-06,94,1.9317676595744675e-06,0.21587555918499637,1.8404371038831189,0.6446993962118147,0.7310539222409941
PWY-5173: superpathway of acetyl-CoA biosynthesis,40,4.245688450000001e-05,38,2.927605368421053e-05,0.4725987073648709,0.689547856112959,0.00211226769729975,0.010995519045965102,94,2.9964635319148923e-05,94,3.347722180851064e-05,0.15042708097731747,1.117224403098842,0.6475557347418588,0.7314118730537541
PWY-5005: biotin biosynthesis II,40,6.0824327250000006e-05,38,2.898598842105263e-05,0.8214164880307102,0.4765525527625565,0.0039258762515078744,0.016221006955981904,94,4.002799436170211e-05,94,3.333136542553192e-05,0.2475459252603662,0.8327013620603141,0.6572204711259867,0.740552253350095
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation),40,5.006873525000001e-05,38,2.5771805789473687e-05,0.7508008640909152,0.5147285159249889,0.00013099940675216062,0.0027971945573531903,94,3.085246489361701e-05,94,3.0440419574468078e-05,0.022855923542328693,0.9866446547927462,0.6591559117722237,0.7409604640685378
PWY-7124: ethylene biosynthesis V (engineered),40,7.8162875e-07,38,3.559657894736842e-08,0.3520421755337578,0.045541542512821366,0.3203154654676702,0.4273897570404325,94,3.385241489361702e-07,94,4.317031914893617e-08,0.2559261954276345,0.1275250799229572,0.6678878906954226,0.7489885631370097
"PWY-6309: L-tryptophan degradation XI (mammalian, via kynurenine)",40,2.0929524999999998e-07,38,5.121605263157895e-09,0.25492101505077763,0.02447071905911814,0.5788578695312144,0.6682403346794167,94,2.997425531914893e-08,94,6.211308510638299e-09,0.16214450275320422,0.20722144535381434,0.6756743260832658,0.7559206831002807
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type",40,2.1488723e-05,38,1.1246144736842103e-05,0.6110250201513743,0.5233510030745943,0.006176587949358353,0.022039188819301395,94,1.2087331170212772e-05,94,1.3246403510638299e-05,0.10265313447096054,1.0958915019455966,0.6825574061634605,0.7600107288486758
P23-PWY: reductive TCA cycle I,40,1.5248632499999999e-06,38,1.626991842105263e-06,0.03427317239261522,1.0669755744361096,0.7576482397062377,0.8396525197685599,94,1.6603464893617023e-06,94,1.9254153191489363e-06,0.08718284669416738,1.1596466951239413,0.6814649468062471,0.7600107288486758
PWY-6107: chlorosalicylate degradation,40,1.6139972499999998e-07,38,4.16421052631579e-08,0.23378898090865888,0.2580060484189666,0.33321573601077326,0.4326196452750733,94,8.576924468085107e-08,94,5.0502127659574466e-08,0.09137584628191817,0.5888139489568063,0.6858256680686314,0.761848796368692
DENITRIFICATION-PWY: nitrate reduction I (denitrification),40,5.8464525e-07,38,5.067386842105263e-07,0.06550326833039871,0.8667455764166839,0.5198699952216195,0.6152230345461879,94,5.672560638297874e-07,94,6.145554255319148e-07,0.03834889056952748,1.0833827343912188,0.7081167231908682,0.7847599449950562
PWY-4984: urea cycle,40,2.466878175e-05,38,1.7156474210526315e-05,0.292455465687651,0.6954731037955012,0.09379425544018977,0.1600619359142369,94,1.5778080319148925e-05,94,1.9916967021276586e-05,0.27840813501171147,1.2623187750606477,0.7103441232297258,0.7853804742751194
PWY-5367: petroselinate biosynthesis,40,1.8143234999999998e-06,38,2.088315e-06,0.08042237299318253,1.1510157918364616,0.9278901198287098,0.9836414435484152,94,2.251322659574467e-06,94,2.445884148936171e-06,0.054992166298192154,1.08642097059445,0.7126241970167972,0.7860561985829309
PANTO-PWY: phosphopantothenate biosynthesis I,40,9.815118424999998e-05,38,4.620245289473684e-05,0.8768087655291931,0.47072741147019675,0.0007411786475476855,0.007124390673366528,94,5.2859735531914885e-05,94,5.2635443723404286e-05,0.007395360745911574,0.9957568495896999,0.7203787875601256,0.7927532919178018
PWY0-781: aspartate superpathway,40,5.1285055e-05,38,2.5061767368421057e-05,0.873510338723423,0.48867584071853015,0.0004448747759002861,0.005663135660784723,94,2.9380311702127664e-05,94,2.977530170212765e-05,0.020645150514882624,1.0134440370818592,0.7290058324461459,0.7985156908886853
PWY-2941: L-lysine biosynthesis II,40,5.132379625e-05,38,3.348397605263158e-05,0.5839808786052715,0.6524064566371895,0.020654377218559124,0.05202454283067328,94,3.5133535106382975e-05,94,3.7450523191489375e-05,0.11711868817391874,1.06594804872583,0.7284172863061927,0.7985156908886853
CITRULBIO-PWY: L-citrulline biosynthesis,40,4.179512449999999e-05,38,3.1702394736842106e-05,0.39114802224396245,0.7585189688056106,0.054309643222793726,0.10070803920447183,94,3.3198024042553196e-05,94,3.526369329787238e-05,0.11148830316868673,1.0622226567663005,0.7344714623338218,0.8026358671907889
"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)",40,3.46132035e-06,38,2.9915986842105264e-06,0.08181279899417923,0.8642940790529621,0.31241232515071826,0.42557918738788564,94,1.9901398085106383e-06,94,3.3868426595744685e-06,0.27952165301022186,1.701811423042224,0.7377638728228485,0.8043675557860223
REDCITCYC: TCA cycle VIII (helicobacter),40,5.199571775e-06,38,4.041996578947369e-06,0.23911927877174002,0.7773710516665324,0.09888809995079775,0.16754062977275447,94,3.975302851063832e-06,94,4.858405106382979e-06,0.19713891376083736,1.2221471642299706,0.7603154300638959,0.8270405717323209
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type",40,2.8402854749999997e-05,38,1.6628789736842105e-05,0.6024506276946672,0.5854619151211238,0.002558926754910803,0.012554734391281127,94,1.8006403617021278e-05,94,1.96377975531915e-05,0.10556705503790416,1.0906007646428675,0.7731481612061237,0.834666390419095
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate),40,8.6105144e-05,38,4.7530152105263166e-05,0.7911989206780083,0.5520013079040106,0.0010234906082247429,0.008170577567353456,94,5.729615872340424e-05,94,5.485197638297872e-05,0.09218879584154632,0.9573412529760547,0.7711116904157532,0.834666390419095
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis,40,9.12195625e-06,38,3.904016315789474e-06,0.4748816717698221,0.42798016223652396,0.005149270056378645,0.01955892093995437,94,3.678536382978723e-06,94,4.734658085106385e-06,0.1556927438257593,1.2871037804640277,0.7744144641468036,0.834666390419095
PWY-6731: starch degradation III,40,1.1340324999999998e-06,38,3.6620157894736844e-07,0.28560129457849476,0.3229198272072172,0.1628811216599645,0.2531914465407369,94,5.53585e-07,94,4.4411680851063836e-07,0.04722558880838965,0.8022558568433725,0.7743648424246219,0.834666390419095
SO4ASSIM-PWY: sulfate reduction I (assimilatory),40,5.010658400000001e-05,38,2.688632157894736e-05,0.530835276550937,0.5365826091626472,0.005885386548022501,0.021488504373012387,94,3.157410712765957e-05,94,3.1621857340425535e-05,0.002291682298334144,1.0015123218709845,0.7772715878963992,0.8358331458885936
PWY-5971: palmitate biosynthesis II (bacteria and plants),40,1.6467622500000003e-05,38,1.772693421052632e-05,0.044363179422356416,1.0764719807322713,0.9759342081384358,1.0,94,1.940311063829787e-05,94,2.1233756382978716e-05,0.0642111109867329,1.0943480547427027,0.7858359303203828,0.8431178204576316
PWY-6435: 4-hydroxybenzoate biosynthesis V,40,6.456247499999999e-07,38,5.004721052631578e-07,0.060472127372474815,0.775174906574071,0.2807192580751988,0.3970533650252812,94,3.4840851063829785e-07,94,6.069555319148936e-07,0.11162246485828242,1.7420800967316432,0.7909062557670617,0.8466291965142866
PWY-6562: norspermidine biosynthesis,40,4.270922775e-06,38,1.2518276315789472e-06,0.49356999869740664,0.2931047217492588,0.0728650856633296,0.12853728594542413,94,2.0672297659574464e-06,94,1.5181739361702128e-06,0.13666789698111403,0.7344001915854109,0.8099400601025758,0.8650380233748598
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria),40,1.7049821499999996e-05,38,1.0052770000000003e-05,0.38036376699248753,0.5896114513574235,0.06653329833590128,0.1187014527129148,94,1.122214829787234e-05,94,1.1711359361702124e-05,0.03295434889145719,1.0435933522570304,0.8269745377745955,0.8792918441796056
TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA,40,7.292246150000003e-05,38,3.4209875000000004e-05,0.7345459175613301,0.4691267175615018,0.00047597658820144374,0.0058201102778907225,94,3.659398851063832e-05,94,4.0069166382978743e-05,0.11377902028993754,1.094965813068727,0.8270197175617098,0.8792918441796056
PWY-7196: superpathway of pyrimidine ribonucleosides salvage,40,3.15680625e-06,38,2.4687073684210527e-06,0.11610374889285034,0.7820268882263689,0.5262954380670675,0.6212660434325533,94,2.520854255319148e-06,94,2.9939642553191485e-06,0.08345532978193088,1.1876784423382316,0.8441332731586597,0.8954657019318214
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli),40,4.8285078e-05,38,2.1676948947368422e-05,0.8410061441292361,0.4489368112311721,0.0011603941462296097,0.008670259728293791,94,2.795507829787233e-05,94,2.594571723404255e-05,0.08797075033128998,0.9281217873039292,0.8479221905865422,0.8974637118342952
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis,40,5.475966700000001e-05,38,2.9370998947368416e-05,0.6648788157531172,0.5363618983908067,0.0008563437100597333,0.0074656701910258295,94,3.393937851063828e-05,94,3.43025065957447e-05,0.018678512582351047,1.0106993145143361,0.8521704139601114,0.8979245301458891
PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli),40,4.9441925e-06,38,5.549499210526314e-06,0.06982512636580905,1.1224278202206557,0.9566962854352352,0.9984344630413683,94,6.052211382978725e-06,94,6.566369255319147e-06,0.057092958198791094,1.0849537201867143,0.8515146949303009,0.8979245301458891
PWY-5100: pyruvate fermentation to acetate and lactate II,40,8.219730824999999e-05,38,4.101445394736842e-05,0.8951292537422395,0.4989756333945209,0.00014253220674411161,0.0027971945573531903,94,4.8097465531914874e-05,94,4.7167589787234056e-05,0.04008198774242825,0.9806668452402383,0.8584826860363178,0.9025565739355038
PWY-7664: oleate biosynthesis IV (anaerobic),40,6.698673275e-05,38,4.1056680526315795e-05,0.704315654644718,0.6129076436604649,0.0016107731033998573,0.009982554364491221,94,4.541138957446809e-05,94,4.6857823191489335e-05,0.05403815652702765,1.0318517805901821,0.8965326405234907,0.940460743177203
PWY-5870: ubiquinol-8 biosynthesis (eukaryotic),40,8.7008e-07,38,4.205789210526317e-07,0.2771888812352791,0.48337959848822143,0.5352138192354271,0.6270788777609109,94,7.95411914893617e-07,94,5.100637978723406e-07,0.1779688636648379,0.6412574269025872,0.8990274391856801,0.9409820530143451
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate),40,5.40011315e-05,38,2.5502948684210535e-05,0.7977971881600949,0.47226693174402345,0.0011781244641418315,0.008670259728293791,94,2.9022869361702108e-05,94,2.9233109042553185e-05,0.0098481844631332,1.0072439316123754,0.9284266238730647,0.9695985362399412
PWY-5850: superpathway of menaquinol-6 biosynthesis I,40,2.5433525e-06,38,1.8736818421052633e-06,0.09433378880034449,0.736697662673681,0.5434916100184471,0.6320606131325645,94,1.7038585106382975e-06,94,2.272337553191489e-06,0.08456523276686502,1.3336421651233403,0.9455744316572469,0.9745417008983879
PWY-5896: superpathway of menaquinol-10 biosynthesis,40,2.5433525e-06,38,1.8736818421052633e-06,0.09433378880034449,0.736697662673681,0.5434916100184471,0.6320606131325645,94,1.7038585106382975e-06,94,2.272337553191489e-06,0.08456523276686502,1.3336421651233403,0.9455744316572469,0.9745417008983879
PWY-6215: 4-chlorobenzoate degradation,40,6.45792185e-06,38,2.847297894736842e-06,0.3059880552011886,0.44090002339325957,0.20049502374701544,0.29418428718020023,94,1.4292807659574465e-06,94,3.3449080851063826e-06,0.4381199196014002,2.3402736290694404,0.9422003985910653,0.9745417008983879
PWY-5659: GDP-mannose biosynthesis,40,5.456697225000001e-05,38,2.4734062105263167e-05,0.7727476676040415,0.4532789906675308,0.0020424330719549764,0.010995519045965102,94,3.421081585106383e-05,94,2.8748069468085096e-05,0.19820284232879803,0.8403210725297899,0.9454885922335052,0.9745417008983879
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae),40,2.8150338000000005e-05,38,1.4739412105263155e-05,0.6885255794780493,0.5235962745904917,0.0020896381653647757,0.010995519045965102,94,1.837798606382978e-05,94,1.7340217340425533e-05,0.08558308996106741,0.9435319670066183,0.9454800094997696,0.9745417008983879
PWY-6596: adenosine nucleotides degradation I,40,2.2486799999999997e-07,38,2.2403063157894738e-07,0.0011581621810594588,0.996276177930819,0.7118350035956598,0.7907412422017824,94,2.9962042553191487e-07,94,2.716967234042553e-07,0.03677564574522654,0.9068030756645288,0.9363143912715928,0.9745417008983879
PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I,40,1.8798474999999997e-06,38,1.4494647368421052e-06,0.07877195364112989,0.7710544269373475,0.5309692199938623,0.6252162565427728,94,1.2490819148936173e-06,94,1.757861489361702e-06,0.09792387153835523,1.407322825189905,0.9581209065440169,0.9833550695041631
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate),40,6.751598124999999e-05,38,4.158737894736841e-05,0.7019273126389365,0.6159634826809011,0.0020425669434460903,0.010995519045965102,94,4.5677334042553184e-05,94,4.746916404255322e-05,0.0668000883504497,1.0392279899332733,0.958301437160108,0.9833550695041631
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline),40,4.7828824e-05,38,2.4474064999999998e-05,0.6793306051944105,0.5117011658074637,0.0015017578109262175,0.00983759624449134,94,2.6879037978723412e-05,94,2.833350500000001e-05,0.06633541609214369,1.0541115728333694,0.9732620609336817,0.9922351884548516
PWY3DJ-35471: L-ascorbate biosynthesis IV,40,7.938501e-06,38,3.3365458157894733e-06,0.5005702797856669,0.420299224726365,0.005615813182696411,0.020957899326156333,94,3.066022659574467e-06,94,3.9217525851063845e-06,0.13024248993368306,1.27910097887231,0.9737788339977165,0.9922351884548516
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic),40,2.1955301749999996e-05,38,1.421279157894737e-05,0.4458667457007649,0.647351229365243,0.05203184737324251,0.09760595068062021,94,1.5897979361702132e-05,94,1.6517362765957432e-05,0.04392774068408488,1.0389598822695278,0.9753819368462766,0.9922351884548516
PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III,40,2.3715374999999997e-06,38,2.4556642105263162e-06,0.01460543063028191,1.035473489466777,0.42020721746860934,0.5154104151763411,94,2.2302075531914888e-06,94,2.9781459574468087e-06,0.12340016644358665,1.3353671738690864,0.9732237241703784,0.9922351884548516
PWY-6182: superpathway of salicylate degradation,40,3.9816967499999996e-07,38,7.108918421052632e-07,0.1210690249437297,1.7853992575031317,0.8010148784137633,0.8769231184279809,94,1.342400638297872e-07,94,8.621454255319147e-07,0.2829339542908843,6.422415193612332,0.981597913187478,0.9964065023950477
GALLATE-DEGRADATION-II-PWY: gallate degradation I,40,5.129425e-08,38,0.0,0.22072142786315233,0.0,0.3426053666403447,0.4326196452750733,94,0.0,94,0.0,,inf,1.0,1.0
